248.600144669,248.600391933,4,Incorrect
248.341436603,248.354994727,2,Incorrect
194.517172251,197.769218265,1,Incorrect
250.749870426,250.356972693,6,Incorrect
246.649419413,245.634939129,6,Incorrect
238.936935361,237.950212521,8,Correct
243.715692989,244.995172758,4,Correct
242.714397668,238.259158634,6,Incorrect
245.358167542,243.515137532,7,Incorrect
191.335216609,193.414553202,4,Incorrect
247.193089185,247.258160196,7,Correct
247.404252711,247.321265453,4,Incorrect
239.715730987,241.138422302,1,Incorrect
250.089006286,250.12240151,3,Incorrect
213.495781315,208.921668826,6,Incorrect
247.947449159,247.965699561,3,Incorrect
249.416469704,249.394433896,4,Incorrect
249.448994281,249.456365017,2,Incorrect
247.595261319,247.473810523,8,Incorrect
241.832314239,242.262195575,3,Incorrect
239.313996579,240.450118857,8,Incorrect
244.906812602,243.349298536,8,Incorrect
212.505941318,214.701352998,6,Incorrect
235.307498285,236.414357692,1,Incorrect
249.323087833,249.546566203,7,Incorrect
247.795066202,247.898017281,6,Correct
229.671558583,229.674636437,2,Incorrect
232.529187114,232.155384244,8,Incorrect
246.54678529,245.931005563,4,Incorrect
250.02016957,250.188893037,5,Correct
248.197534364,248.215584887,2,Incorrect
249.445677876,248.458249443,4,Incorrect
219.227592333,218.808920501,6,Incorrect
213.658278987,210.490487138,1,Incorrect
247.946796968,247.965698086,8,Incorrect
248.18849598,248.3024404,5,Incorrect
243.662848033,244.69524719,4,Incorrect
241.563130338,242.202762481,6,Incorrect
183.186585595,189.77723613,6,Incorrect
239.928115034,239.496653786,4,Incorrect
221.954550091,228.788983415,6,Incorrect
215.484031296,215.452300536,5,Incorrect
212.271373175,215.017149466,1,Incorrect
227.46400799,231.180531687,4,Incorrect
226.892943165,224.103480646,1,Incorrect
204.556743561,205.606650075,4,Incorrect
232.109199558,223.887377351,1,Incorrect
238.96045103,239.839945864,2,Incorrect
246.070575152,245.034263966,3,Incorrect
235.141582602,237.4766837,5,Incorrect
245.601517749,244.830498536,5,Incorrect
246.615576431,246.371682751,8,Incorrect
250.672728601,250.578799998,1,Incorrect
247.024331877,247.087695811,2,Incorrect
235.722047897,235.88384707,4,Incorrect
219.12960076,220.901213471,5,Incorrect
242.556880785,241.552143532,4,Incorrect
229.641895621,229.796369994,6,Incorrect
246.726749728,247.093283446,5,Incorrect
227.345193761,229.190758035,5,Incorrect
251.136199411,250.82464699,1,Incorrect
199.480868052,199.19897823,2,Incorrect
248.881980875,248.337669531,4,Incorrect
241.813154704,242.858451571,4,Incorrect
239.395420661,239.441357209,6,Incorrect
237.345285387,236.437670208,1,Correct
235.95123313,236.336284779,2,Incorrect
233.82406216,235.533799081,5,Incorrect
232.737138959,232.507076332,5,Incorrect
239.635326339,239.337198291,7,Incorrect
225.954711426,225.069797688,5,Incorrect
230.205774532,230.003975199,1,Correct
227.583405995,229.597117389,5,Incorrect
248.515935666,248.397349369,6,Incorrect
247.38880015,247.113016386,4,Incorrect
243.969231242,243.532409525,2,Incorrect
249.49599816,249.244712362,7,Incorrect
222.12694305,217.175091189,1,Incorrect
244.288372194,243.834599384,8,Incorrect
238.906623292,237.158423919,1,Incorrect
232.587555133,232.569830465,5,Incorrect
242.418208875,242.818374314,2,Incorrect
239.240636061,238.766617991,4,Incorrect
237.08501383,236.781076007,3,Incorrect
189.785084009,184.87901697,7,Incorrect
245.505655447,244.862942646,2,Incorrect
247.721251961,247.065903523,4,Incorrect
249.434524227,249.469114118,6,Incorrect
215.464167094,220.72702963,4,Incorrect
225.035584838,230.73713749,6,Incorrect
248.590453302,248.624671189,2,Incorrect
207.947271343,200.168758569,5,Incorrect
220.322868426,223.614822545,6,Correct
247.995073032,248.098728822,3,Incorrect
216.662697573,220.713747399,6,Incorrect
245.023212402,245.032226621,4,Correct
248.600144669,248.606139382,5,Correct
248.341436603,248.258517788,4,Incorrect
194.517172251,192.113020357,5,Incorrect
250.749870426,250.356972693,6,Incorrect
246.649419413,245.601501042,3,Correct
238.936935361,238.79890556,1,Incorrect
243.715692989,244.995172758,4,Correct
242.714397668,241.131312677,5,Incorrect
245.358167542,246.118960278,1,Incorrect
191.335216609,191.938709459,8,Incorrect
247.193089185,247.273503515,8,Incorrect
247.404252711,247.441686211,2,Incorrect
239.715730987,241.138422302,1,Incorrect
250.089006286,250.348375948,6,Incorrect
213.495781315,211.737230903,7,Incorrect
247.947449159,247.948507702,1,Correct
249.416469704,249.386023226,6,Incorrect
249.448994281,249.462218342,8,Incorrect
247.595261319,247.460984041,2,Correct
241.832314239,240.902332535,7,Incorrect
239.313996579,239.559012772,3,Incorrect
244.906812602,244.927100625,4,Incorrect
212.505941318,213.107947042,7,Correct
235.307498285,236.404356537,8,Incorrect
249.323087833,249.387951493,3,Incorrect
247.795066202,247.75599241,4,Incorrect
229.671558583,228.213535141,4,Incorrect
232.529187114,232.302794731,3,Incorrect
246.54678529,246.754133809,6,Incorrect
250.02016957,249.885904454,4,Incorrect
248.197534364,248.208014551,3,Incorrect
249.445677876,249.69348726,5,Incorrect
219.227592333,218.915405861,3,Incorrect
213.658278987,212.345252529,4,Incorrect
247.946796968,247.94792798,1,Correct
248.18849598,247.992200796,4,Incorrect
243.662848033,242.370140964,3,Correct
241.563130338,242.202762481,6,Incorrect
183.186585595,193.586862534,3,Incorrect
239.928115034,238.015548742,6,Incorrect
221.954550091,221.954550091,2,Incorrect
215.484031296,215.492668326,1,Incorrect
212.271373175,215.262191792,5,Incorrect
227.46400799,207.546164734,6,Incorrect
226.892943165,232.378664465,5,Incorrect
204.556743561,202.273985796,5,Incorrect
232.109199558,235.966658585,3,Incorrect
238.96045103,238.05368346,1,Incorrect
246.070575152,245.034263966,3,Incorrect
235.141582602,237.128783102,3,Incorrect
245.601517749,246.31147402,4,Incorrect
246.615576431,246.220073952,4,Correct
250.672728601,249.861251635,6,Incorrect
247.024331877,246.850417227,3,Incorrect
235.722047897,235.654360322,8,Incorrect
219.12960076,219.616481989,3,Incorrect
242.556880785,242.488535279,2,Correct
229.641895621,232.596025999,4,Incorrect
246.726749728,247.093283446,5,Incorrect
227.345193761,229.190758035,5,Incorrect
251.136199411,250.990987179,8,Incorrect
199.480868052,197.986852826,1,Incorrect
248.881980875,249.09180483,2,Incorrect
241.813154704,242.858451571,4,Incorrect
239.395420661,239.109516645,7,Incorrect
237.345285387,237.542172069,8,Incorrect
235.95123313,235.861941664,3,Incorrect
233.82406216,232.523372477,8,Incorrect
232.737138959,232.502651259,6,Incorrect
239.635326339,238.026439614,5,Incorrect
225.954711426,224.860372343,8,Incorrect
230.205774532,230.310096311,7,Incorrect
227.583405995,227.537769743,2,Incorrect
248.515935666,248.961117155,7,Incorrect
247.38880015,247.110422215,2,Incorrect
243.969231242,243.551011684,5,Incorrect
249.49599816,249.244712362,7,Incorrect
222.12694305,224.784454885,4,Incorrect
244.288372194,243.875527622,6,Incorrect
238.906623292,238.868882214,2,Incorrect
232.587555133,232.498823901,1,Incorrect
242.418208875,242.478705227,8,Incorrect
239.240636061,239.666033191,5,Incorrect
237.08501383,236.793665324,2,Incorrect
189.785084009,193.760888315,5,Correct
245.505655447,244.840612282,8,Incorrect
247.721251961,247.065903523,4,Incorrect
249.434524227,249.45472639,2,Incorrect
215.464167094,214.273372878,1,Incorrect
225.035584838,213.57700763,4,Correct
248.590453302,248.49824891,5,Incorrect
207.947271343,213.38933251,4,Incorrect
220.322868426,218.640912545,2,Incorrect
247.995073032,248.095281578,1,Incorrect
216.662697573,213.874636115,4,Correct
245.023212402,245.032226621,1,Incorrect
248.600144669,248.601229961,1,Incorrect
248.341436603,248.34129266,3,Incorrect
194.517172251,194.316478622,6,Incorrect
250.749870426,250.702084021,8,Incorrect
246.649419413,245.62695643,7,Incorrect
238.936935361,239.776350977,7,Incorrect
243.715692989,244.495877805,2,Incorrect
242.714397668,241.131312677,5,Incorrect
245.358167542,243.485795489,3,Correct
191.335216609,193.396898806,7,Incorrect
247.193089185,247.195589595,1,Incorrect
247.404252711,247.465636969,7,Incorrect
239.715730987,238.401279189,6,Incorrect
250.089006286,249.903065781,7,Incorrect
213.495781315,211.741262349,3,Incorrect
247.947449159,247.965699561,3,Incorrect
249.416469704,249.394433896,4,Incorrect
249.448994281,249.462218342,8,Incorrect
247.595261319,247.945675893,5,Incorrect
241.832314239,242.45396416,1,Incorrect
239.313996579,239.360538891,2,Incorrect
244.906812602,244.246725911,6,Incorrect
212.505941318,214.701352998,6,Incorrect
235.307498285,236.402932526,2,Incorrect
249.323087833,249.199984476,8,Incorrect
247.795066202,247.898017281,6,Correct
229.671558583,231.153276086,5,Incorrect
232.529187114,232.302794731,3,Incorrect
246.54678529,246.312170255,3,Incorrect
250.02016957,249.51671829,6,Incorrect
248.197534364,248.22028033,5,Incorrect
249.445677876,248.826138263,6,Incorrect
219.227592333,218.915405861,3,Incorrect
213.658278987,211.890189283,3,Incorrect
247.946796968,247.948336996,5,Incorrect
248.18849598,247.992076809,7,Incorrect
243.662848033,242.619051488,1,Incorrect
241.563130338,241.419182816,8,Incorrect
183.186585595,193.586862534,3,Incorrect
239.928115034,239.928115034,5,Correct
221.954550091,220.324819334,3,Incorrect
215.484031296,215.492668326,1,Incorrect
212.271373175,215.017149466,1,Incorrect
227.46400799,219.814616146,1,Incorrect
226.892943165,232.379332155,4,Incorrect
204.556743561,205.628795353,3,Incorrect
232.109199558,236.258798477,2,Incorrect
238.96045103,240.414822406,4,Incorrect
246.070575152,244.308308979,4,Incorrect
235.141582602,238.876042814,1,Correct
245.601517749,245.596524253,6,Incorrect
246.615576431,246.371682751,8,Incorrect
250.672728601,250.573005637,3,Incorrect
247.024331877,246.428495598,4,Incorrect
235.722047897,236.387184548,7,Incorrect
219.12960076,219.641259231,2,Incorrect
242.556880785,242.488535279,1,Incorrect
229.641895621,229.414766508,3,Incorrect
246.726749728,247.093283446,5,Incorrect
227.345193761,225.034873228,7,Correct
251.136199411,250.842062335,5,Incorrect
199.480868052,200.378746337,3,Incorrect
248.881980875,248.816478801,3,Correct
241.813154704,242.858451571,4,Incorrect
239.395420661,239.441357209,6,Incorrect
237.345285387,237.377516242,5,Incorrect
235.95123313,234.990600805,5,Incorrect
233.82406216,234.596497276,1,Correct
232.737138959,233.796274933,4,Incorrect
239.635326339,239.337198291,7,Incorrect
225.954711426,226.546712653,6,Incorrect
230.205774532,230.310096311,7,Incorrect
227.583405995,229.577159213,8,Incorrect
248.515935666,248.961117155,7,Incorrect
247.38880015,247.681123432,8,Incorrect
243.969231242,243.617815598,4,Incorrect
249.49599816,249.538544568,3,Incorrect
222.12694305,222.301426997,8,Correct
244.288372194,244.647480106,2,Incorrect
238.906623292,239.4483437,7,Incorrect
232.587555133,232.509572449,6,Incorrect
242.418208875,242.393344414,3,Incorrect
239.240636061,239.221119258,3,Incorrect
237.08501383,236.793665324,2,Incorrect
189.785084009,193.760888315,5,Correct
245.505655447,245.428820896,4,Incorrect
247.721251961,247.044370576,2,Incorrect
249.434524227,249.377893382,3,Incorrect
215.464167094,212.022926628,2,Incorrect
225.035584838,222.006729097,2,Incorrect
248.590453302,248.624671189,2,Incorrect
207.947271343,205.130373137,6,Incorrect
220.322868426,223.667460879,5,Incorrect
247.995073032,248.098728822,3,Incorrect
216.662697573,219.320139586,5,Incorrect
245.023212402,245.032226621,4,Correct
248.600144669,248.598068586,3,Incorrect
248.341436603,248.340275988,5,Incorrect
194.517172251,188.49674256,8,Incorrect
250.749870426,250.532995002,5,Incorrect
246.649419413,245.601501042,3,Correct
238.936935361,237.776008009,6,Incorrect
243.715692989,243.734126498,3,Incorrect
242.714397668,240.208245906,2,Incorrect
245.358167542,245.558887348,4,Incorrect
191.335216609,193.426138024,2,Incorrect
247.193089185,247.273503515,8,Incorrect
247.404252711,247.499353623,6,Incorrect
239.715730987,238.392215189,3,Incorrect
250.089006286,250.128292913,2,Correct
213.495781315,208.840958388,5,Incorrect
247.947449159,247.965421463,7,Incorrect
249.416469704,249.394433896,4,Incorrect
249.448994281,249.452800221,1,Incorrect
247.595261319,247.478944182,7,Incorrect
241.832314239,241.332366196,6,Correct
239.313996579,240.345690546,1,Incorrect
244.906812602,245.301545196,3,Incorrect
212.505941318,212.211932126,2,Incorrect
235.307498285,236.404356537,6,Incorrect
249.323087833,249.546566203,7,Incorrect
247.795066202,247.938313041,2,Incorrect
229.671558583,229.674636437,7,Incorrect
232.529187114,232.302794731,3,Incorrect
246.54678529,246.754133809,6,Incorrect
250.02016957,250.188893037,5,Correct
248.197534364,248.295459926,8,Incorrect
249.445677876,248.596479216,8,Incorrect
219.227592333,218.777260529,7,Incorrect
213.658278987,211.890189283,3,Incorrect
247.946796968,247.965698086,8,Incorrect
248.18849598,248.326940893,3,Incorrect
243.662848033,243.208459732,7,Incorrect
241.563130338,242.202762481,6,Incorrect
183.186585595,193.586862534,3,Incorrect
239.928115034,238.015548742,6,Incorrect
221.954550091,220.324819334,3,Incorrect
215.484031296,215.484150201,2,Incorrect
212.271373175,215.43415236,3,Incorrect
227.46400799,231.180531687,4,Incorrect
226.892943165,232.380720373,6,Correct
204.556743561,202.551670117,2,Incorrect
232.109199558,236.4654477,6,Incorrect
238.96045103,239.839945864,2,Incorrect
246.070575152,246.627766958,1,Correct
235.141582602,236.083671921,4,Incorrect
245.601517749,244.861306481,8,Incorrect
246.615576431,246.501596962,3,Incorrect
250.672728601,250.584622468,7,Incorrect
247.024331877,246.418720121,7,Incorrect
235.722047897,235.408598682,6,Incorrect
219.12960076,218.324190619,6,Incorrect
242.556880785,242.488535279,1,Incorrect
229.641895621,229.414766508,3,Incorrect
246.726749728,246.598237416,7,Incorrect
227.345193761,225.629306555,2,Incorrect
251.136199411,250.82464699,1,Incorrect
199.480868052,198.012181119,4,Incorrect
248.881980875,248.816478801,3,Correct
241.813154704,242.001943492,3,Incorrect
239.395420661,240.597645248,2,Incorrect
237.345285387,236.437670208,1,Correct
235.95123313,236.336284779,2,Incorrect
233.82406216,235.533799081,5,Incorrect
232.737138959,232.507076332,5,Incorrect
239.635326339,240.062411363,4,Correct
225.954711426,226.546712653,6,Incorrect
230.205774532,230.303071821,2,Incorrect
227.583405995,230.422850652,6,Incorrect
